Регион №, Регион, Город №, Город, Комплектация, Цвет
59, Пермский край, 938148, Пермь, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Серый базальт
59, Пермский край, 938148, Пермь, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Красный сплав
59, Пермский край, 938148, Пермь, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Лазурно-синий
59, Пермский край, 938148, Пермь, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
59, Пермский край, 938148, Пермь, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
59, Пермский край, 938148, Пермь, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
59, Пермский край, 938148, Пермь, 1.8 л 16-кл. (122 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
59, Пермский край, 938171, Чернушка, 1.6 л 16-кл. (106 л.с.) 5МТ / Standard / ПТС 2020 г., Ледниковый
59, Пермский край, 938257, Чайковский, 1.6 л 16-кл. (106 л.с.) 5МТ / Standard / ПТС 2020 г., Черная жемчужина
60, Псковская обл., 938331, Псков, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Лазурно-синий
60, Псковская обл., 938331, Псков, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
60, Псковская обл., 938331, Псков, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Красный сплав
60, Псковская обл., 938331, Псков, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Пума
60, Псковская обл., 938331, Псков, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Лазурно-синий
60, Псковская обл., 938331, Псков, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
60, Псковская обл., 938331, Псков, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
61, Ростовская обл., 6787227, Шахты, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
61, Ростовская обл., 6787227, Шахты, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
61, Ростовская обл., 6787227, Шахты, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
61, Ростовская обл., 6787227, Шахты, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Лазурно-синий
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Красный сплав
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Лазурно-синий
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Черная жемчужина
61, Ростовская обл., 938179, Ростов-на-Дону, 1.6 л 16-кл. (106 л.с.) 5МТ / Luxe / Prestige / ПТС 2020 г., Серый базальт
61, Ростовская обл., 938306, Сальск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
61, Ростовская обл., 938306, Сальск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
62, Рязанская обл., 938142, Рязань, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
62, Рязанская обл., 938142, Рязань, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
62, Рязанская обл., 938142, Рязань, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
63, Самарская обл., 938134, Тольятти, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Лазурно-синий
63, Самарская обл., 938134, Тольятти, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
63, Самарская обл., 938134, Тольятти, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Платина
63, Самарская обл., 938134, Тольятти, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
63, Самарская обл., 938134, Тольятти, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
63, Самарская обл., 938134, Тольятти, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Серый базальт
63, Самарская обл., 938134, Тольятти, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Лазурно-синий
63, Самарская обл., 938134, Тольятти, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
63, Самарская обл., 938134, Тольятти, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
63, Самарская обл., 938200, Самара, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
63, Самарская обл., 938200, Самара, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
63, Самарская обл., 938200, Самара, 1.6 л 16-кл. (106 л.с.) 5МТ / Luxe / Prestige / ПТС 2020 г., Черная жемчужина
63, Самарская обл., 938200, Самара, 1.8 л 16-кл. (122 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
64, Саратовская обл., 1750598, Балашов, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Красный сплав
64, Саратовская обл., 938156, Саратов, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Красный сплав
64, Саратовская обл., 938156, Саратов, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Лазурно-синий
64, Саратовская обл., 938156, Саратов, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
66, Свердловская обл., 938166, Нижний Тагил, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / ПТС 2020 г., Серый базальт
66, Свердловская обл., 938166, Нижний Тагил, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Ледниковый
66, Свердловская обл., 938166, Нижний Тагил, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Черная жемчужина
66, Свердловская обл., 938166, Нижний Тагил, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Красный сплав
66, Свердловская обл., 938166, Нижний Тагил, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
66, Свердловская обл., 938166, Нижний Тагил, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / Multimedia / ПТС 2020 г., Пума
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / ПТС 2020 г., Ледниковый
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / ПТС 2020 г., Пума
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / ПТС 2020 г., Черная жемчужина
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Красный сплав
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Черная жемчужина
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Лазурно-синий
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Ледниковый
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Пума
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Черная жемчужина
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Ледниковый
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Черная жемчужина
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Красный сплав
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Лазурно-синий
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
66, Свердловская обл., 938196, Екатеринбург, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
66, Свердловская обл., 938229, Каменск-Уральский, 1.6 л 16-кл. (106 л.с.) 5МТ / Standard / ПТС 2020 г., Ледниковый
67, Смоленская обл., 938273, Смоленск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Серый базальт
68, Тамбовская обл., 938234, Тамбов, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Черная жемчужина
69, Тверская обл., 938247, Тверь, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / Multimedia / ПТС 2020 г., Красный сплав
69, Тверская обл., 938247, Тверь, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
71, Тульская обл., 938147, Тула, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Лазурно-синий
71, Тульская обл., 938147, Тула, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
71, Тульская обл., 938147, Тула, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
71, Тульская обл., 938342, Новомосковск, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Красный сплав
72, Тюменская обл., 938230, Тюмень, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
72, Тюменская обл., 938230, Тюмень, 1.6 л 16-кл. (106 л.с.) 5МТ / Standard / ПТС 2020 г., Ледниковый
73, Ульяновская обл., 938178, Ульяновск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
73, Ульяновская обл., 938178, Ульяновск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Черная жемчужина
73, Ульяновская обл., 938178, Ульяновск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Лазурно-синий
73, Ульяновская обл., 938178, Ульяновск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Ледниковый
73, Ульяновская обл., 938212, Димитровград, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
74, Челябинская обл., 1624108, Миасс, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Лазурно-синий
74, Челябинская обл., 1624108, Миасс, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Черная жемчужина
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Красный сплав
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Пума
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Лазурно-синий
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
74, Челябинская обл., 938184, Челябинск, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
74, Челябинская обл., 938288, Южноуральск, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Лазурно-синий
74, Челябинская обл., 938288, Южноуральск, 1.6 л 16-кл. (106 л.с.) 5МТ / Standard / ПТС 2020 г., Ледниковый
74, Челябинская обл., 938302, Златоуст, 1.6 л 16-кл. (106 л.с.) 5МТ / Luxe / ПТС 2020 г., Черная жемчужина
74, Челябинская обл., 938364, Магнитогорск, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / Multimedia / ПТС 2020 г., Пума
74, Челябинская обл., 938364, Магнитогорск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
74, Челябинская обл., 938364, Магнитогорск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
74, Челябинская обл., 938364, Магнитогорск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Черная жемчужина
74, Челябинская обл., 938364, Магнитогорск, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Ледниковый
74, Челябинская обл., 938364, Магнитогорск, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / GAB11-51-C50 / ПТС 2020 г., Ледниковый
74, Челябинская обл., 938364, Магнитогорск, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
76, Ярославская обл., 938276, Ярославль, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Красный сплав
76, Ярославская обл., 938276, Ярославль, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Лазурно-синий
76, Ярославская обл., 938276, Ярославль, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Пума
76, Ярославская обл., 938276, Ярославль, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Серый базальт
76, Ярославская обл., 938276, Ярославль, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C53 / ПТС 2020 г., Ледниковый
76, Ярославская обл., 938276, Ярославль, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Пума
76, Ярославская обл., 938276, Ярославль, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Серый базальт
76, Ярославская обл., 938276, Ярославль, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
76, Ярославская обл., 938276, Ярославль, 1.6 л 16-кл. (106 л.с.) 5МТ / Luxe / ПТС 2020 г., Черная жемчужина
77, Москва и МО, 21503582, Электросталь, 1.6 л 16-кл. (106 л.с.) 5МТ / Standard / ПТС 2020 г., Серый базальт
77, Москва и МО, 22046495, Коломна, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
77, Москва и МО, 22046495, Коломна, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Ледниковый
77, Москва и МО, 22046495, Коломна, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
77, Москва и МО, 938141, Москва, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / Multimedia / ПТС 2020 г., Пума
77, Москва и МО, 938141, Москва, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / ПТС 2020 г., Черная жемчужина
77, Москва и МО, 938141, Москва, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Ледниковый
77, Москва и МО, 938141, Москва, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Серый базальт
77, Москва и МО, 938141, Москва, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Ледниковый
77, Москва и МО, 938141, Москва, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / GAB11-51-C50 / ПТС 2020 г., Черная жемчужина
77, Москва и МО, 938141, Москва, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Серый базальт
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Лазурно-синий
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Пума
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Красный сплав
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Ледниковый
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / GAB11-50-C50 / ПТС 2020 г., Пума
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Ледниковый
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / ПТС 2020 г., Черная жемчужина
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / GAB11-51-C50 / ПТС 2020 г., Лазурно-синий
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / GAB11-51-C50 / ПТС 2020 г., Черная жемчужина
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Пума
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Черная жемчужина
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.6 л 16-кл. (106 л.с.) 5МТ / Luxe / Prestige / ПТС 2020 г., Пума
78, С-Петербург и Ленинградская область, 938190, Санкт-Петербург, 1.8 л 16-кл. (122 л.с.) 5АМТ / Luxe / Prestige / ПТС 2020 г., Черная жемчужина
86, Ханты-Мансийский авт.окр., 938195, Советский, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Серый базальт
86, Ханты-Мансийский авт.окр., 938252, Сургут, 1.6 л 16-кл. (106 л.с.) 5МТ / Classic / Air conditioner / ПТС 2020 г., Красный сплав
86, Ханты-Мансийский авт.окр., 938252, Сургут, 1.6 л 16-кл. (106 л.с.) 5МТ / Comfort / ПТС 2020 г., Платина
86, Ханты-Мансийский авт.окр., 938289, Нижневартовск, 1.6 л 16-кл. (106 л.с.) 5МТ / #CLUB специальная серия / ПТС 2020 г., Красный сплав
